CD3,CD4,CD8a,CD69,CD62L,CD44,CD25,CD127,TCRgd,CD19,IgM,CD335,NK-1.1,CD90.2,I-A-I-E,CD45R,CD11b,CD172a,XCR1,CD103,CD64,CD11c,CD24,CD326,CD195,CD196,CXCR4,CD134,CD278,CD223,CD274,KLRG1,CD27,CD21-CD35,CD86,IgD,CD1d,CD138,CD117,CX3CR1,F4-80,CD192,Species,Sample
0,0,0,1,1,71,1,0,4,0,0,3,0,12,1,1,4,0,0,222,4,2,1,1,1,0,0,4,3,1,1,1,4,0,1,0,0,2,3,3,1,1,MOUSE,EtOH1
1,6,1,0,2,17,0,1,3,1,0,8,1,1,93,2,227,5,8,3,2,3,4,2,1,1,1,1,2,1,4,0,0,0,21,1,1,0,1,1,7,2,MOUSE,EtOH1
1,1,0,0,1,27,3,0,1,0,0,0,2,1,209,1,165,1,0,2,1,8,5,1,0,0,1,1,2,0,0,1,1,0,0,4,1,1,1,0,0,0,MOUSE,EtOH1
2,0,0,1,0,133,0,0,4,0,2,1,0,46,8,0,2,0,0,174,2,1,1,0,2,1,0,0,4,0,15,1,3,1,2,0,2,3,3,0,2,3,MOUSE,EtOH1
0,7,0,1,2,18,2,0,5,0,0,1,4,1,113,0,371,3,4,2,4,1,3,0,1,1,1,3,3,0,2,0,0,2,18,1,0,0,1,3,10,2,MOUSE,EtOH1
3,2,1,1,3,19,6,2,3,1,1,1,4,2,546,1,500,7,3,7,1,46,49,2,3,1,0,3,1,0,2,0,1,1,3,9,2,0,0,2,6,8,MOUSE,EtOH1
5,1,1,0,2,31,3,4,2,7,1,0,0,2,1266,2,327,5,3,5,2,1,2,1,3,2,3,3,4,1,0,1,1,1,7,8,0,0,0,2,3,4,MOUSE,EtOH1
1,1,0,0,1,11,1,1,0,1,0,1,1,1,211,1,7,0,3,1,0,4,2,1,0,0,0,1,0,0,2,0,0,0,0,2,0,1,1,1,1,0,MOUSE,EtOH1
0,10,2,0,0,32,1,0,0,0,1,3,1,3,10,7,41,2,0,3,1,0,0,0,0,0,0,4,0,0,5,0,0,1,66,3,0,3,4,2,11,0,MOUSE,EtOH1
3,0,1,1,5,46,2,3,2,6,0,6,4,5,1472,4,290,5,4,9,0,20,11,1,3,0,2,1,3,1,2,2,1,2,3,5,6,2,1,2,7,4,MOUSE,EtOH1
3,2,0,0,0,12,2,1,1,1,0,1,2,57,1,0,3,0,1,62,1,0,1,0,0,0,0,2,3,0,2,0,0,1,0,1,0,0,6,1,1,0,MOUSE,EtOH1
8,2,1,1,4,155,6,1,16,1,1,3,0,43,973,2,416,5,7,126,3,40,32,14,2,5,1,7,2,0,3,10,1,1,1,6,4,4,5,2,2,3,MOUSE,EtOH1
0,0,0,0,1,0,0,0,1,1,0,2,0,0,2,1,31,0,0,0,0,1,1,0,0,0,2,4,1,0,0,0,0,2,2,0,0,0,0,4,0,0,MOUSE,EtOH1
13,1,3,5,0,99,1,2,24,2,2,0,0,141,9,3,7,5,1,179,2,5,2,1,0,2,1,1,5,1,6,0,2,0,5,1,0,1,17,2,0,2,MOUSE,EtOH1
2,0,3,5,4,102,0,2,3,0,1,5,1,77,27,0,3,0,1,385,8,15,0,0,1,1,0,1,3,0,0,1,0,0,1,0,1,2,4,6,1,1,MOUSE,EtOH1
4,0,1,0,0,60,2,0,11,1,0,1,0,39,0,0,3,3,0,181,0,2,4,1,1,1,0,1,2,0,1,0,1,1,0,0,0,0,1,0,0,1,MOUSE,EtOH1
0,1,1,0,0,147,0,0,4,0,1,2,1,74,11,0,4,2,1,118,2,3,0,0,0,1,0,0,4,2,1,0,0,0,0,2,0,3,4,0,0,0,MOUSE,EtOH1
3,2,2,0,1,190,1,0,6,0,0,4,2,25,8,1,2,0,1,117,3,1,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,MOUSE,EtOH1
22,0,0,1,0,8,1,0,40,1,0,0,1,43,1,0,3,0,3,130,2,2,4,0,0,1,0,0,1,0,0,2,0,0,0,2,0,1,1,2,0,0,MOUSE,EtOH1
5,0,0,2,1,119,0,1,13,3,0,3,4,55,4,0,2,1,2,209,4,5,0,0,1,2,0,2,2,0,3,0,1,17,0,2,1,4,2,2,0,0,MOUSE,EtOH1
1,0,0,1,0,22,1,2,5,0,0,4,0,59,4,1,2,1,0,149,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,5,0,2,1,0,MOUSE,EtOH1
1,1,0,3,2,15,4,3,5,3,2,4,5,2,1785,3,166,4,7,8,0,56,2,3,3,1,0,5,3,5,7,2,3,4,10,8,0,4,5,3,1,7,MOUSE,EtOH1
1,7,1,3,0,49,1,0,3,2,2,8,2,4,29,1,371,5,1,3,1,2,7,0,2,2,1,3,2,0,0,0,0,0,70,2,0,1,2,0,7,1,MOUSE,EtOH1
1,1,0,0,0,5,1,1,2,3,0,2,2,4,697,1,104,4,3,6,0,26,5,0,0,0,0,0,0,0,0,0,0,1,3,8,0,2,2,0,1,3,MOUSE,EtOH1
0,0,0,3,0,87,0,1,1,0,1,2,1,20,2,0,1,0,3,64,1,2,1,0,0,1,0,0,3,0,1,1,0,0,0,0,0,1,1,0,1,1,MOUSE,EtOH1
4,1,10,2,2,114,6,1,1,3,3,7,9,2,454,3,442,8,3,6,1,17,43,0,1,13,0,2,2,2,2,1,2,2,7,3,0,2,5,3,10,3,MOUSE,EtOH1
1,1,1,2,1,51,0,0,3,0,0,1,0,9,0,1,2,0,0,142,4,1,1,0,1,2,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,MOUSE,EtOH1
1,0,0,0,4,6,3,1,2,1,1,0,0,1,1,1,349,2,0,0,0,0,30,0,2,0,0,2,0,0,1,0,0,0,0,2,0,1,1,1,1,1,MOUSE,EtOH1
0,3,1,1,2,63,1,2,3,5,0,2,0,1,1065,0,441,8,2,3,3,15,4,1,1,1,2,5,0,1,1,1,0,0,32,8,2,4,1,2,4,1,MOUSE,EtOH1
2,3,1,1,0,23,0,0,1,0,2,1,0,28,7,1,4,0,0,2,0,0,0,1,0,0,0,0,6,0,1,0,0,0,3,2,0,1,1,0,0,0,MOUSE,EtOH1
1,0,0,3,0,53,1,2,10,1,1,2,1,80,3,1,3,2,4,315,1,3,2,0,1,1,0,0,7,0,1,3,1,0,2,0,2,3,6,0,0,2,MOUSE,EtOH1
2,1,1,2,6,153,1,0,4,1,1,2,3,2,864,0,337,5,1,0,0,4,2,0,2,1,0,2,2,0,0,1,0,0,3,6,1,2,1,2,0,1,MOUSE,EtOH1
2,1,0,2,2,72,2,0,2,3,1,2,1,5,709,5,269,6,4,1,5,6,11,0,0,0,1,3,2,1,6,1,0,2,2,7,0,3,2,1,1,2,MOUSE,EtOH1
18,0,0,3,0,24,2,1,63,2,0,4,1,130,25,2,9,3,4,480,5,11,4,2,1,3,0,2,8,2,6,7,1,0,3,2,1,4,6,4,0,2,MOUSE,EtOH1
1,0,1,0,4,19,1,0,1,2,0,0,1,1,293,1,15,2,1,5,0,13,82,0,1,2,0,2,1,0,0,0,0,0,6,4,0,3,2,0,1,0,MOUSE,EtOH1
0,2,2,0,2,6,3,4,2,6,2,1,1,1,800,2,17,3,0,0,0,5,4,1,0,1,0,0,0,1,2,3,4,0,3,4,0,4,0,1,1,1,MOUSE,EtOH1
2,1,2,1,2,117,1,2,0,1,0,2,2,90,4,1,2,1,2,214,1,3,5,0,0,1,0,0,10,0,0,0,0,0,4,0,0,1,4,2,0,0,MOUSE,EtOH1
3,4,1,1,0,24,1,2,8,0,0,0,1,66,8,0,5,1,0,186,2,3,2,2,0,2,0,1,11,0,3,1,1,0,7,0,0,3,6,3,1,2,MOUSE,EtOH1
28,1,3,5,1,37,1,0,70,0,0,1,2,137,2,1,3,0,3,351,4,12,1,1,0,0,0,1,0,2,1,0,0,0,0,5,1,7,3,8,2,2,MOUSE,EtOH1
1,1,0,1,1,41,0,0,0,0,0,1,2,45,3,2,1,0,1,121,3,5,1,1,1,2,0,0,3,0,0,0,0,0,1,4,0,0,0,2,0,0,MOUSE,EtOH1
4,1,2,1,1,9,6,5,1,1,1,5,0,5,1496,2,122,5,2,2,2,24,1,2,1,4,1,3,2,1,2,2,1,2,11,12,1,3,1,0,0,3,MOUSE,EtOH1
2,1,2,0,0,21,1,0,3,1,1,8,0,3,500,2,349,8,0,5,0,3,3,1,1,0,0,0,5,1,1,1,1,2,2,3,1,0,1,1,3,1,MOUSE,EtOH1
1,1,0,1,0,22,4,0,1,0,0,0,3,37,7,0,2,0,2,192,3,4,2,0,0,0,0,1,3,0,3,0,0,0,1,2,0,3,2,3,1,0,MOUSE,EtOH1
0,1,0,5,1,94,1,0,4,0,1,1,1,49,78,1,2,1,2,343,3,11,2,1,0,3,0,2,12,1,1,0,0,0,0,3,2,2,4,2,1,1,MOUSE,EtOH1
13,0,0,3,1,8,0,1,21,1,0,1,2,62,6,1,1,0,0,57,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,MOUSE,EtOH1
3,2,1,0,0,19,0,0,0,2,0,0,1,2,4,1,95,1,0,2,0,1,2,0,2,0,0,2,1,0,0,0,2,1,47,0,1,1,2,0,2,0,MOUSE,EtOH1
2,1,0,0,0,12,0,0,2,0,1,0,1,51,1,0,1,1,0,143,3,1,2,0,2,0,0,2,7,0,1,0,1,2,0,0,0,2,4,3,0,0,MOUSE,EtOH1
2,1,1,0,5,31,1,2,1,1,1,1,5,0,916,1,108,6,1,1,0,2,2,1,2,2,0,1,1,0,0,0,0,1,3,4,1,3,0,1,1,1,MOUSE,EtOH1
4,0,8,8,1,200,0,0,2,0,1,7,2,43,6,4,50,3,5,94,0,3,26,3,1,6,1,2,7,0,2,0,1,1,1,3,0,4,3,1,3,0,MOUSE,EtOH1
0,1,2,1,0,11,0,0,2,1,1,0,2,1,152,1,87,5,2,13,2,53,261,156,0,0,0,1,1,2,0,1,1,0,2,3,0,1,2,2,3,0,MOUSE,EtOH1
4,0,1,3,1,20,3,0,2,0,0,0,2,1,261,3,311,2,1,3,2,4,2,1,0,2,1,1,0,1,5,0,0,2,23,4,2,2,1,0,0,0,MOUSE,EtOH1
1,6,2,3,4,37,3,1,3,3,1,4,3,6,1603,2,19,3,3,3,0,3,0,0,3,1,0,2,1,2,2,0,1,2,4,7,0,1,0,1,4,3,MOUSE,EtOH1
2,0,3,1,0,51,0,0,8,0,1,0,0,36,20,0,5,0,1,166,0,5,1,0,1,0,0,0,2,0,2,1,0,2,0,2,0,1,2,3,0,0,MOUSE,EtOH1
0,3,0,0,0,11,0,0,0,2,0,2,0,3,6,0,100,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3,2,0,0,3,1,2,0,MOUSE,EtOH1
2,0,0,1,0,89,1,2,4,0,0,1,0,40,2,1,1,0,1,194,0,5,3,1,0,0,0,0,1,0,0,1,0,3,0,2,0,3,0,3,0,1,MOUSE,EtOH1
1,1,1,2,1,86,1,1,2,1,1,2,1,7,780,0,53,3,4,6,2,38,193,0,1,2,1,2,2,1,0,0,2,1,10,2,1,1,7,1,0,1,MOUSE,EtOH1
0,0,0,0,1,13,3,0,2,1,0,4,0,1,10,0,127,3,0,1,2,0,4,0,0,1,0,0,1,0,2,2,0,0,17,0,25,0,1,0,4,0,MOUSE,EtOH1
18,0,0,0,0,63,0,1,9,1,0,0,1,0,1,1,3,0,1,99,2,0,1,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,2,0,1,MOUSE,EtOH1
2,0,0,0,0,16,0,0,0,0,0,7,0,3,6,0,252,1,1,5,1,1,2,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,1,1,0,MOUSE,EtOH1
0,1,1,0,0,51,1,0,2,0,0,1,1,31,3,0,0,0,0,69,2,3,1,1,1,1,0,2,3,0,1,1,0,0,2,1,0,0,1,0,2,0,MOUSE,EtOH1
0,1,0,3,0,108,0,3,0,0,0,0,0,54,4,1,2,0,2,66,2,2,0,1,0,4,0,0,1,0,4,0,1,0,0,1,0,1,0,0,0,0,MOUSE,EtOH1
2,0,1,3,0,100,1,0,3,0,0,0,1,44,7,0,1,1,0,145,3,4,0,0,0,1,0,0,10,0,1,1,0,0,0,0,1,0,10,0,2,0,MOUSE,EtOH1
43,2,0,6,1,53,3,0,126,0,3,3,2,158,46,1,4,2,2,337,5,21,8,0,0,2,0,1,4,2,0,1,1,0,1,6,0,6,6,6,1,1,MOUSE,EtOH1
0,0,1,0,0,10,0,0,0,0,0,0,1,0,2,1,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,MOUSE,EtOH1
0,0,0,0,0,29,0,0,1,0,0,2,0,30,2,0,3,0,0,73,2,5,1,0,0,0,0,0,2,0,1,0,1,0,0,2,0,2,1,1,0,0,MOUSE,EtOH1
7,0,2,1,5,61,7,1,7,4,1,11,6,4,1693,4,821,13,3,2,4,14,14,3,3,2,1,2,5,1,3,3,3,3,35,10,3,0,1,3,5,8,MOUSE,EtOH1
2,6,1,2,2,73,4,1,6,3,2,0,4,5,633,4,539,8,6,6,1,2,1,1,1,1,1,2,5,1,6,0,0,1,43,1,2,2,0,6,14,1,MOUSE,EtOH1
13,1,1,9,0,181,0,1,8,0,1,2,2,66,4,2,6,1,0,248,4,4,2,1,2,1,0,3,4,1,0,0,2,0,1,2,0,3,2,4,1,0,MOUSE,EtOH1
9,0,1,0,1,22,0,0,22,0,0,0,0,89,3,3,4,0,0,38,2,0,3,4,0,0,0,0,1,0,3,1,1,0,0,0,0,2,8,0,0,0,MOUSE,EtOH1
1,0,1,0,0,14,1,0,0,0,0,3,0,2,195,2,252,3,3,2,1,5,3,1,0,3,0,0,1,0,1,0,0,1,4,1,1,0,1,0,2,0,MOUSE,EtOH1
1,3,1,1,4,22,6,4,6,5,3,13,1,2,2363,0,50,10,6,14,4,14,6,1,3,2,0,5,6,1,6,1,1,1,11,4,1,4,3,4,12,6,MOUSE,EtOH1
73,0,1,2,0,38,0,0,106,1,1,0,1,155,2,1,2,2,1,361,5,11,2,1,2,2,0,0,1,0,0,1,0,0,0,0,0,4,8,4,0,2,MOUSE,EtOH1
0,0,0,0,0,140,1,0,2,0,1,1,0,48,3,1,6,1,2,94,0,2,0,0,0,0,0,0,3,1,0,1,0,0,4,1,0,0,3,0,1,0,MOUSE,EtOH1
1,2,0,6,0,63,3,2,4,0,0,1,0,42,3,1,7,0,3,314,7,12,2,0,0,1,0,0,5,0,0,0,0,2,0,0,0,3,3,1,0,1,MOUSE,EtOH1
1,0,1,5,0,157,0,1,0,2,0,1,0,20,4,1,3,0,2,148,2,4,4,0,0,2,1,0,5,0,1,0,2,0,1,1,0,3,1,0,0,0,MOUSE,EtOH1
2,1,0,0,0,12,1,0,5,4,0,3,0,18,1,1,3,0,0,59,0,0,1,0,0,1,0,2,9,0,2,5,0,0,0,0,0,0,1,0,1,1,MOUSE,EtOH1
31,0,0,2,0,26,3,0,75,1,2,1,1,107,5,0,4,2,2,292,3,6,2,2,1,0,0,2,1,0,3,1,0,0,1,1,0,2,5,3,2,1,MOUSE,EtOH1
0,0,3,0,1,17,2,0,1,0,0,5,2,9,244,1,3,0,16,28,1,37,154,4,0,3,0,2,0,0,1,0,1,0,11,4,0,3,6,1,1,1,MOUSE,EtOH1
0,2,0,0,2,31,1,0,1,1,1,0,1,6,52,0,190,6,1,1,2,1,4,1,1,0,0,2,0,1,2,1,0,0,1,1,0,0,1,1,4,2,MOUSE,EtOH1
37,2,5,5,0,136,1,0,76,2,0,10,1,206,31,1,97,0,6,494,6,14,2,4,2,2,1,2,3,1,1,1,0,0,8,2,1,5,7,4,2,5,MOUSE,EtOH1
42,1,3,0,5,23,1,1,77,0,1,3,2,94,475,1,4,3,0,151,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,3,0,4,3,2,0,1,MOUSE,EtOH1
3,0,0,0,1,36,0,1,4,0,1,0,0,46,79,0,20,0,3,131,0,3,1,4,1,2,0,1,11,0,0,7,0,0,3,0,0,0,2,0,0,2,MOUSE,EtOH1
0,0,0,6,0,201,2,0,3,3,0,1,0,68,5,4,2,2,0,140,4,3,2,2,0,0,0,2,1,1,2,0,2,0,2,3,0,2,4,1,0,1,MOUSE,EtOH1
58,0,0,13,1,72,0,0,135,1,1,3,3,245,18,0,14,3,2,403,5,7,7,0,0,4,1,1,1,3,2,1,1,1,0,3,1,4,16,3,0,0,MOUSE,EtOH1
1,1,0,0,3,16,2,0,3,5,1,0,1,2,879,0,198,0,3,2,3,11,4,1,4,0,1,2,0,1,0,2,3,0,5,3,0,0,0,2,1,4,MOUSE,EtOH1
0,1,2,2,1,19,1,1,6,3,2,5,3,3,28,3,129,5,0,1,0,5,2,0,1,0,1,1,1,0,2,1,1,1,24,1,1,1,3,1,11,0,MOUSE,EtOH1
0,0,1,11,0,90,1,0,5,0,0,1,3,89,3,1,11,2,2,461,9,10,2,1,1,3,0,0,1,0,1,1,1,1,1,2,0,3,3,1,2,5,MOUSE,EtOH1
28,0,1,5,1,19,1,0,38,0,1,1,1,96,6,1,2,0,1,191,2,4,2,2,1,2,0,0,1,0,0,1,0,0,1,1,0,4,9,1,1,3,MOUSE,EtOH1
0,0,1,3,1,107,3,1,7,0,1,1,0,41,0,1,1,1,2,467,6,10,6,0,0,5,1,0,0,1,0,2,0,0,1,1,0,1,1,3,1,0,MOUSE,EtOH1
3,2,1,1,0,162,0,0,10,1,1,1,1,80,2,0,5,0,1,226,2,1,3,1,0,2,0,2,1,1,2,1,1,0,1,2,0,2,1,2,0,1,MOUSE,EtOH1
3,1,0,0,0,55,2,1,6,1,2,2,0,26,2,0,3,0,2,162,2,3,3,0,0,1,0,0,1,0,3,0,0,0,0,0,1,2,2,1,0,0,MOUSE,EtOH1
2,0,0,4,1,102,1,0,11,0,1,1,1,3,1,0,2,0,1,148,2,2,1,0,2,0,0,1,1,0,0,1,0,0,2,2,0,0,1,2,0,0,MOUSE,EtOH1
23,3,0,2,1,16,3,0,79,0,1,2,2,123,3,1,3,0,0,187,0,3,5,0,0,1,0,1,1,1,2,1,2,0,0,0,1,2,6,1,1,1,MOUSE,EtOH1
1,27,0,0,3,89,1,0,3,1,1,2,1,31,3,2,4,0,1,64,0,1,2,0,0,0,0,0,87,1,1,0,0,1,4,1,0,2,4,2,0,0,MOUSE,EtOH1
2,0,0,2,1,123,1,1,1,1,0,3,2,36,0,0,3,1,1,316,5,2,0,1,0,2,0,0,4,0,4,0,0,1,0,0,0,1,2,1,1,0,MOUSE,EtOH1
13,1,0,4,1,21,1,0,46,0,0,1,0,84,6,0,1,1,0,202,1,7,4,0,0,3,0,0,0,0,4,1,0,0,0,2,0,3,4,1,0,1,MOUSE,EtOH1
1,0,1,3,0,67,0,0,2,0,0,1,1,76,28,1,27,1,3,63,1,1,1,0,1,1,1,3,7,1,0,0,1,0,1,1,0,1,2,0,0,0,MOUSE,EtOH1
1,0,2,1,1,9,1,1,4,0,1,0,3,2,305,0,38,1,7,5,0,40,248,0,1,0,1,2,0,3,0,0,0,0,4,2,0,1,3,1,0,2,MOUSE,EtOH1
0,2,0,2,0,171,0,0,3,1,0,3,0,61,6,1,5,2,1,307,1,9,1,1,1,5,0,1,11,2,0,0,1,1,0,2,0,1,3,1,0,1,MOUSE,EtOH1
25,2,1,2,0,45,0,0,76,0,0,2,0,130,2,1,1,0,1,364,5,8,3,1,1,0,0,0,2,0,0,1,0,0,1,1,1,2,8,6,1,1,MOUSE,EtOH1
1,4,0,0,0,24,0,0,0,0,0,1,2,1,3,0,50,4,1,3,1,2,0,0,1,1,0,1,1,0,3,0,0,0,5,0,0,0,0,0,2,0,MOUSE,EtOH1
1,0,1,0,0,81,1,0,1,1,1,2,0,43,5,2,2,0,1,13,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,MOUSE,EtOH1
1,0,1,1,0,9,1,1,2,1,0,1,0,0,444,0,38,1,5,4,1,20,183,0,0,3,0,1,2,1,1,0,1,0,7,5,0,0,1,2,0,1,MOUSE,EtOH1
2,0,3,3,2,6,5,3,8,8,1,9,4,5,1555,0,209,5,4,16,1,60,8,1,3,9,2,3,6,0,3,4,1,0,9,6,2,2,0,4,2,1,MOUSE,EtOH1
2,0,1,0,2,26,1,0,1,0,0,5,1,4,231,1,22,0,10,3,0,36,127,0,0,0,0,2,3,1,1,0,0,0,6,1,0,1,4,1,0,0,MOUSE,EtOH1
45,1,1,6,1,41,0,0,80,0,2,2,1,134,6,1,1,1,3,353,5,8,3,4,0,1,0,0,3,0,2,3,0,0,2,5,0,4,9,5,0,1,MOUSE,EtOH1
2,1,0,1,0,171,3,3,6,1,0,3,1,57,2,1,3,0,1,92,0,4,4,0,1,1,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,MOUSE,EtOH1
1,5,1,0,0,44,2,0,4,0,1,1,0,6,2,0,61,1,2,1,1,1,4,0,0,0,1,0,2,0,1,0,0,0,16,1,0,2,23,2,5,0,MOUSE,EtOH1
4,1,0,2,1,83,1,0,5,3,0,2,1,6,4,1,4,2,1,177,0,4,0,0,0,1,0,1,1,0,2,0,1,1,0,1,0,1,1,1,0,0,MOUSE,EtOH1
2,0,0,0,0,69,2,1,1,0,1,1,0,36,3,0,2,0,1,108,1,0,2,0,0,0,0,0,2,1,0,0,0,0,1,1,0,2,3,0,0,0,MOUSE,EtOH1
3,1,0,1,0,84,2,2,5,0,1,0,1,52,13,0,5,4,0,368,5,6,3,1,0,3,1,0,3,1,2,0,1,0,1,1,0,3,3,2,0,0,MOUSE,EtOH1
1,0,0,0,0,110,1,1,1,5,1,3,0,44,3,0,3,1,1,184,2,1,2,0,0,1,0,1,2,0,0,0,0,0,2,0,0,1,2,3,0,0,MOUSE,EtOH1
0,1,0,0,1,12,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,MOUSE,EtOH1
0,16,0,0,0,117,3,0,4,1,0,5,2,1,25,4,128,0,3,2,1,3,1,2,1,1,0,1,1,0,6,0,1,1,23,3,2,0,5,1,4,1,MOUSE,EtOH1
1,1,1,2,2,110,2,2,2,1,0,0,1,63,3,0,2,1,0,282,0,4,4,0,0,1,0,0,2,1,0,0,4,1,0,0,0,2,2,4,1,1,MOUSE,EtOH1
2,1,0,3,0,57,1,0,2,0,0,2,0,26,3,2,5,0,0,122,1,1,3,0,0,1,0,1,0,0,1,0,2,0,2,1,0,2,1,1,1,1,MOUSE,EtOH1
0,6,0,3,0,46,1,0,0,0,1,1,0,5,4,2,3,0,0,37,0,1,1,1,0,1,0,1,0,0,0,3,1,0,0,0,0,1,1,0,0,1,MOUSE,EtOH1
0,0,0,0,0,7,1,0,3,1,0,3,1,1,157,1,124,2,1,0,1,11,7,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,1,MOUSE,EtOH1
5,0,1,7,0,206,1,0,4,1,0,5,1,9,4,0,2,1,0,141,3,2,0,1,0,3,1,1,2,1,3,1,0,1,0,1,1,4,1,1,0,0,MOUSE,EtOH1
1,2,1,2,1,52,3,2,1,2,1,6,0,1,647,1,9,0,2,7,0,14,1,0,0,0,1,2,2,1,0,1,0,1,2,5,0,1,2,3,2,1,MOUSE,EtOH1
0,2,0,0,1,6,0,2,1,1,0,2,1,0,666,2,18,5,3,1,1,7,4,0,1,0,1,1,1,1,1,1,1,1,4,6,0,1,0,2,2,1,MOUSE,EtOH1
1,1,2,0,0,13,1,1,1,0,1,2,1,3,355,2,120,4,2,6,0,29,138,111,1,2,0,1,3,0,1,2,0,1,12,3,1,0,2,1,5,2,MOUSE,EtOH1
3,2,0,1,0,191,2,2,11,0,0,4,0,53,8,0,3,1,2,294,4,10,2,0,1,0,1,0,1,0,2,0,0,0,0,0,0,4,0,3,1,0,MOUSE,EtOH1
2,14,1,0,2,31,0,1,1,1,1,4,2,4,21,0,146,6,0,2,1,1,0,0,0,0,0,2,1,1,2,0,3,3,36,1,21,0,9,2,8,2,MOUSE,EtOH1
4,1,0,0,0,62,1,1,8,0,0,1,1,23,4,0,4,1,0,161,3,3,2,0,1,1,1,0,5,0,0,1,0,0,0,0,0,2,0,2,0,0,MOUSE,EtOH1
7,1,0,1,0,158,4,0,7,3,1,3,0,29,12,4,13,1,3,197,1,4,3,0,0,1,0,4,1,1,1,0,0,1,0,2,0,4,3,3,0,2,MOUSE,EtOH1
0,1,0,2,1,255,0,2,9,1,1,0,1,17,1,1,4,0,3,151,1,6,2,1,0,3,0,1,2,1,0,0,0,0,1,0,1,4,1,2,0,1,MOUSE,EtOH1
3,0,2,0,0,57,1,0,6,0,0,0,2,36,7,0,1,0,1,118,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,MOUSE,EtOH1
29,0,1,6,3,43,3,0,55,0,0,5,2,87,10,1,4,1,2,230,1,8,4,1,1,1,0,0,1,0,0,0,0,3,1,0,1,2,3,2,1,0,MOUSE,EtOH1
2,6,4,0,2,28,2,0,1,1,0,2,4,1,6,1,231,4,1,1,3,0,5,0,1,2,2,0,0,0,2,0,0,0,31,2,4,0,8,3,18,0,MOUSE,EtOH1
3,5,3,1,3,34,1,0,3,0,0,2,5,6,73,0,252,4,1,2,1,0,6,1,1,1,0,0,1,0,3,0,0,2,65,0,2,0,11,0,1,1,MOUSE,EtOH1
62,0,0,1,1,47,1,0,96,3,0,5,2,105,8,3,5,3,3,556,6,8,2,5,0,4,1,1,1,0,2,1,2,1,1,2,0,11,1,5,1,4,MOUSE,EtOH1
1,0,0,7,0,147,2,1,6,1,0,4,1,77,14,0,9,0,1,277,4,12,2,0,1,3,1,1,4,1,1,4,0,1,0,0,2,4,4,3,1,3,MOUSE,EtOH1
4,1,0,3,1,117,4,1,13,1,0,1,4,63,2,0,5,0,5,422,13,9,7,2,0,2,1,3,0,0,0,2,0,0,1,1,0,3,3,7,1,1,MOUSE,EtOH1
0,7,3,2,1,91,2,0,3,3,2,8,1,43,19,6,184,0,2,277,6,7,3,0,1,5,1,0,4,1,1,0,0,1,17,2,1,4,7,11,4,2,MOUSE,EtOH1
0,2,0,0,0,33,1,0,26,6,0,1,2,1,25,0,231,1,1,3,0,2,1,0,1,0,0,3,2,0,1,0,0,0,7,0,0,8,2,0,4,0,MOUSE,EtOH1
1,10,0,3,0,31,0,0,2,3,0,0,1,1,9,1,93,2,0,0,2,0,0,0,0,1,0,1,1,1,2,0,0,0,7,0,0,0,2,1,2,0,MOUSE,EtOH1
0,1,1,1,0,18,2,1,3,0,1,7,6,3,17,1,455,3,4,6,6,2,0,0,0,0,1,2,0,1,3,0,0,0,29,2,1,1,1,2,16,0,MOUSE,EtOH1
5,3,3,2,0,125,4,6,10,4,2,4,7,42,535,2,227,9,8,221,7,59,330,149,1,2,1,2,6,0,0,0,0,2,9,6,2,3,4,3,7,6,MOUSE,EtOH1
4,1,4,3,0,33,3,4,2,4,1,8,0,40,19,3,25,0,2,192,1,3,6,1,0,1,0,3,40,0,2,7,0,2,7,2,0,4,2,2,1,1,MOUSE,EtOH1
1,0,0,4,0,20,1,0,1,0,0,2,0,31,4,0,3,0,0,2,1,2,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,MOUSE,EtOH1
38,1,0,6,1,36,0,0,74,1,0,2,1,83,5,0,4,1,2,216,2,4,3,0,1,4,0,0,0,0,1,0,1,0,0,2,0,5,4,5,0,0,MOUSE,EtOH1
2,2,0,6,0,62,1,1,7,0,0,0,0,48,6,0,5,0,4,247,2,4,2,1,0,3,0,0,1,1,1,0,2,0,3,2,0,2,4,2,0,1,MOUSE,EtOH1
